Date,Open,High,Low,Close,Adj Close,Volume
2015-03-02,224.589996,246.419998,221.619995,242.720001,242.720001,1388755
2015-03-03,242.720001,252.110001,233.389999,247.940002,247.940002,1473385
2015-03-04,247.940002,259.750000,239.619995,245.419998,245.419998,1632747
2015-03-05,245.419998,254.289993,234.139999,248.399994,248.399994,1229353
2015-03-06,248.399994,253.809998,243.360001,248.740005,248.740005,816207
2015-03-07,248.740005,254.960007,247.539993,252.960007,252.960007,360538
2015-03-08,252.960007,254.100006,248.029999,251.389999,251.389999,307303
2015-03-09,251.389999,268.730011,245.070007,265.390015,265.390015,1092024
2015-03-10,265.390015,277.809998,264.260010,270.869995,270.869995,1529158
2015-03-11,270.869995,280.239990,269.459991,278.720001,278.720001,918935
2015-03-12,278.720001,281.880005,275.029999,278.619995,278.619995,967357
2015-03-13,278.619995,279.440002,267.790009,273.380005,273.380005,888871
2015-03-14,273.380005,274.670013,268.049988,269.869995,269.869995,520668
2015-03-15,269.869995,275.630005,268.170013,273.100006,273.100006,316874
2015-03-16,273.100006,279.850006,272.260010,275.269989,275.269989,725528
2015-03-17,275.269989,277.500000,268.470001,270.049988,270.049988,723088
2015-03-18,270.049988,273.089996,234.259995,242.089996,242.089996,1910756
2015-03-19,242.089996,253.399994,235.690002,249.410004,249.410004,1331841
2015-03-20,249.410004,253.440002,241.110001,245.529999,245.529999,662094
2015-03-21,245.529999,247.000000,238.539993,242.619995,242.619995,343917
2015-03-22,242.619995,250.869995,240.899994,249.250000,249.250000,460515
2015-03-23,249.250000,252.320007,241.059998,244.259995,244.259995,886630
2015-03-24,244.259995,245.479996,226.289993,230.440002,230.440002,956387
2015-03-25,230.440002,230.449997,218.809998,226.800003,226.800003,904932
2015-03-26,226.800003,235.470001,224.100006,230.539993,230.539993,774313
2015-03-27,230.539993,231.960007,226.759995,228.330002,228.330002,459792
2015-03-28,228.330002,234.970001,227.320007,232.460007,232.460007,360435
2015-03-29,232.460007,233.020004,220.949997,224.160004,224.160004,419293
2015-03-29,224.160004,232.089996,220.199997,229.009995,229.009995,712957
2015-03-30,229.009995,231.850006,226.119995,228.449997,228.449997,620987
2015-03-31,228.449997,230.110001,223.960007,228.919998,228.919998,826728
2015-04-01,228.919998,235.089996,226.929993,232.729996,232.729996,702435
2015-04-02,232.729996,236.279999,229.699997,231.860001,231.860001,634913
2015-04-03,231.860001,233.440002,228.330002,232.630005,232.630005,275250
2015-04-04,232.630005,236.759995,230.460007,235.990005,235.990005,256521
2015-04-05,235.990005,237.220001,230.279999,231.880005,231.880005,290984
2015-04-06,231.880005,235.619995,228.460007,233.169998,233.169998,639865
2015-04-07,233.169998,235.160004,225.149994,227.419998,227.419998,979069
2015-04-08,227.419998,229.800003,222.210007,227.869995,227.869995,684770
2015-04-09,227.869995,228.910004,220.380005,223.160004,223.160004,673850
2015-04-10,223.160004,226.130005,221.089996,223.089996,223.089996,313570
2015-04-11,223.089996,225.009995,220.240005,223.429993,223.429993,258494
2015-04-12,223.429993,224.990005,210.160004,214.130005,214.130005,763540
2015-04-13,214.130005,215.339996,204.089996,206.470001,206.470001,896892
2015-04-14,206.470001,214.589996,206.100006,210.039993,210.039993,689414
2015-04-15,210.039993,215.270004,209.149994,213.059998,213.059998,528999
2015-04-16,213.059998,213.750000,206.399994,208.690002,208.690002,421566
2015-04-17,208.690002,210.309998,205.910004,207.210007,207.210007,234614
2015-04-18,207.210007,211.570007,206.539993,208.089996,208.089996,193909
2015-04-19,208.089996,211.539993,206.360001,208.809998,208.809998,702603
2015-04-20,208.809998,220.029999,208.460007,218.210007,218.210007,799961
2015-04-21,218.210007,221.110001,215.869995,217.410004,217.410004,712588
2015-04-22,217.410004,219.869995,213.860001,215.839996,215.839996,677924
2015-04-23,215.839996,217.300003,211.139999,213.220001,213.220001,530954
2015-04-24,213.220001,214.080002,207.259995,208.059998,208.059998,324796
2015-04-25,208.059998,208.869995,198.960007,203.440002,203.440002,633215
2015-04-26,203.440002,215.550003,201.699997,209.800003,209.800003,728270
2015-04-27,209.800003,211.699997,204.070007,206.800003,206.800003,593773
2015-04-28,206.800003,218.169998,202.889999,204.710007,204.710007,674465
2015-04-29,204.710007,214.000000,203.009995,210.570007,210.570007,992273
2015-04-30,210.570007,213.070007,207.479996,208.279999,208.279999,349263
2015-05-01,208.279999,211.809998,207.020004,210.850006,210.850006,229705
2015-05-02,210.850006,217.009995,208.820007,213.419998,213.419998,442482
2015-05-03,213.419998,217.210007,210.600006,213.509995,213.509995,631881
2015-05-04,213.509995,214.789993,208.199997,210.779999,210.779999,926925
2015-05-05,210.779999,212.029999,202.179993,203.679993,203.679993,856441
2015-05-06,203.679993,213.860001,201.720001,210.710007,210.710007,964318
2015-05-07,210.710007,218.210007,208.610001,212.639999,212.639999,817953
2015-05-08,212.639999,217.880005,211.479996,214.759995,214.759995,255716
2015-05-09,214.759995,216.910004,211.690002,212.960007,212.960007,257828
2015-05-10,212.960007,217.669998,212.020004,215.369995,215.369995,693090
2015-05-11,215.369995,216.070007,213.190002,215.169998,215.169998,521192
2015-05-12,215.169998,216.399994,207.520004,208.800003,208.800003,706447
2015-05-13,208.800003,210.899994,205.449997,208.619995,208.619995,603858
2015-05-14,208.619995,210.279999,206.630005,209.020004,209.020004,586893
2015-05-15,209.020004,209.119995,205.050003,206.399994,206.399994,340246
2015-05-16,206.399994,208.070007,204.339996,205.240005,205.240005,364288
2015-05-17,205.240005,208.240005,202.949997,203.179993,203.179993,647394
2015-05-18,203.179993,208.880005,203.000000,205.050003,205.050003,594504
2015-05-19,205.050003,210.070007,204.449997,207.690002,207.690002,539230
2015-05-20,207.690002,211.429993,204.470001,209.300003,209.300003,604221
2015-05-21,209.300003,215.380005,208.119995,212.330002,212.330002,687922
2015-05-22,212.330002,215.369995,210.020004,210.320007,210.320007,391103
2015-05-23,210.320007,215.059998,208.729996,214.139999,214.139999,266690
2015-05-24,214.139999,215.380005,209.360001,212.639999,212.639999,350558
2015-05-25,212.639999,215.559998,211.119995,214.449997,214.449997,591676
2015-05-26,214.449997,216.089996,211.960007,213.850006,213.850006,566665
2015-05-27,213.850006,216.360001,212.259995,215.369995,215.369995,515346
2015-05-28,215.369995,216.559998,212.880005,214.449997,214.449997,683849
2015-05-29,214.449997,214.880005,210.470001,212.070007,212.070007,337922
2015-05-30,212.070007,212.729996,207.639999,208.440002,208.440002,386931
2015-05-31,208.440002,211.710007,202.610001,204.190002,204.190002,933117
2015-06-01,204.190002,209.210007,202.520004,203.869995,203.869995,753603
2015-06-02,203.869995,205.779999,197.600006,200.360001,200.360001,875140
2015-06-03,200.360001,202.770004,197.500000,198.800003,198.800003,672655
2015-06-04,198.800003,203.929993,196.919998,201.320007,201.320007,824664
2015-06-05,201.320007,202.440002,199.800003,201.929993,201.929993,210707
2015-06-06,201.929993,203.360001,199.940002,200.779999,200.779999,196895
2015-06-07,200.779999,203.669998,199.979996,201.320007,201.320007,802624
2015-06-08,201.320007,204.770004,200.110001,202.360001,202.360001,733910
2015-06-09,202.360001,203.289993,200.419998,201.830002,201.830002,501023
2015-06-10,201.830002,204.570007,194.520004,203.289993,203.289993,816871
2015-06-11,203.289993,207.380005,202.300003,203.610001,203.610001,487561
2015-06-12,203.610001,204.559998,201.009995,203.639999,203.639999,340006
2015-06-13,203.639999,205.770004,202.509995,205.199997,205.199997,291993
2015-06-14,205.199997,209.779999,204.369995,208.270004,208.270004,817042
2015-06-15,208.270004,221.759995,207.550003,217.110001,217.110001,1526680
2015-06-16,217.110001,225.160004,213.649994,216.639999,216.639999,1372139
2015-06-17,216.639999,220.990005,213.089996,217.309998,217.309998,1057599
2015-06-18,217.309998,219.979996,214.270004,215.110001,215.110001,842400
2015-06-19,215.110001,215.509995,210.119995,214.449997,214.449997,493203
2015-06-20,214.449997,215.509995,211.199997,213.610001,213.610001,386136
2015-06-21,213.610001,217.550003,212.740005,216.919998,216.919998,888912
2015-06-22,216.919998,218.449997,215.440002,217.070007,217.070007,822752
2015-06-23,217.070007,217.500000,214.160004,214.949997,214.949997,650303
2015-06-24,214.949997,216.679993,213.910004,215.500000,215.500000,619876
2015-06-25,215.500000,217.520004,214.369995,217.059998,217.059998,521202
2015-06-26,217.059998,224.889999,215.630005,223.520004,223.520004,797773
2015-06-27,223.520004,226.520004,221.089996,225.779999,225.779999,783454
2015-06-28,225.779999,230.139999,223.899994,229.240005,229.240005,1179855
2015-06-29,229.240005,240.729996,228.059998,237.179993,237.179993,1907204
2015-06-30,237.179993,237.910004,228.899994,233.669998,233.669998,1357635
2015-07-01,233.669998,236.320007,228.860001,229.789993,229.789993,1065346
2015-07-02,229.789993,232.020004,227.490005,231.160004,231.160004,956823
2015-07-03,231.160004,235.029999,229.110001,234.330002,234.330002,542248
2015-07-04,234.330002,247.449997,232.270004,244.460007,244.460007,1687960
2015-07-05,244.460007,252.039993,242.000000,244.220001,244.220001,1888899
2015-07-06,244.220001,247.729996,240.699997,242.820007,242.820007,1177713
2015-07-07,242.820007,248.940002,240.449997,243.809998,243.809998,1287859
2015-07-08,243.809998,247.360001,241.419998,245.000000,245.000000,1247715
2015-07-09,245.000000,265.299988,242.729996,256.450012,256.450012,3199928
2015-07-10,256.450012,267.119995,254.630005,262.049988,262.049988,1259081
2015-07-11,262.049988,281.320007,261.670013,278.880005,278.880005,1958310
2015-07-12,278.880005,279.500000,250.289993,264.019989,264.019989,2521032
2015-07-13,264.019989,267.910004,258.679993,260.869995,260.869995,1034882
2015-07-14,260.869995,266.380005,258.679993,259.230011,259.230011,1088321
2015-07-15,259.230011,265.959991,250.850006,254.960007,254.960007,1644305
2015-07-16,254.960007,258.350006,248.600006,257.200012,257.200012,995518
2015-07-17,257.200012,259.679993,249.990005,254.259995,254.259995,624435
2015-07-18,254.259995,255.889999,251.059998,252.699997,252.699997,467104
2015-07-19,252.699997,256.209991,250.440002,255.000000,255.000000,769716
2015-07-20,255.000000,258.500000,251.449997,251.979996,251.979996,912907
2015-07-21,251.979996,254.889999,250.679993,253.169998,253.169998,844292
2015-07-22,253.169998,253.970001,250.669998,251.500000,251.500000,761246
2015-07-23,251.500000,261.489990,250.419998,260.920013,260.920013,1361209
2015-07-24,260.920013,264.220001,258.459991,262.290009,262.290009,553298
2015-07-25,262.290009,265.299988,260.239990,263.940002,263.940002,566234
2015-07-26,263.940002,266.109985,255.960007,263.329987,263.329987,1233482
2015-07-27,263.329987,267.299988,263.040009,264.959991,264.959991,916321
2015-07-28,264.959991,266.910004,260.380005,262.690002,262.690002,1179894
2015-07-29,262.690002,264.399994,260.369995,263.440002,263.440002,1222087
2015-07-30,263.440002,264.730011,258.079987,259.320007,259.320007,1395574
2015-07-31,259.320007,260.190002,254.740005,258.019989,258.019989,725303
2015-08-01,258.019989,258.640015,252.690002,258.160004,258.160004,648594
2015-08-02,258.160004,262.899994,256.040009,259.149994,259.149994,1023644
2015-08-03,259.149994,262.790009,257.679993,261.290009,261.290009,1157175
2015-08-04,261.290009,263.070007,258.899994,259.359985,259.359985,904705
2015-08-05,259.359985,259.890015,255.440002,255.710007,255.710007,1093675
2015-08-06,255.710007,258.880005,253.639999,256.250000,256.250000,1446808
2015-08-07,256.250000,257.029999,239.279999,240.199997,240.199997,1426996
2015-08-08,240.199997,246.110001,239.039993,243.910004,243.910004,797790
2015-08-09,243.910004,248.039993,240.779999,241.679993,241.679993,1135445
2015-08-10,241.679993,247.190002,240.399994,245.759995,245.759995,1472221
2015-08-11,245.759995,246.940002,239.429993,242.770004,242.770004,1184796
2015-08-12,242.770004,242.699997,237.630005,238.630005,238.630005,1229894
2015-08-13,238.630005,242.440002,236.940002,241.479996,241.479996,1192255
2015-08-14,241.479996,242.570007,238.639999,239.009995,239.009995,1025419
2015-08-15,239.009995,239.470001,235.000000,236.589996,236.589996,1189684
2015-08-16,236.589996,238.229996,234.110001,234.690002,234.690002,1255532
2015-08-17,234.690002,235.389999,229.919998,230.009995,230.009995,1687699
2015-08-18,230.009995,232.460007,203.059998,206.990005,206.990005,3139294
2015-08-19,206.990005,215.270004,206.300003,212.130005,212.130005,1808102
2015-08-20,212.130005,213.619995,205.199997,207.259995,207.259995,1133237
2015-08-21,207.259995,208.289993,197.539993,204.490005,204.490005,1209495
2015-08-22,204.490005,206.369995,200.089996,201.669998,201.669998,893505
2015-08-23,201.669998,202.809998,182.820007,186.009995,186.009995,3186430
2015-08-24,186.009995,201.869995,175.029999,194.679993,194.679993,3803234
2015-08-25,194.679993,209.190002,193.809998,200.809998,200.809998,2283924
2015-08-26,200.809998,204.279999,198.029999,199.839996,199.839996,1590582
2015-08-27,199.839996,211.970001,196.369995,208.179993,208.179993,1917741
2015-08-28,208.179993,209.309998,203.960007,205.059998,205.059998,774949
2015-08-29,205.059998,208.820007,202.449997,204.649994,204.649994,884634
2015-08-30,204.649994,208.009995,201.110001,206.190002,206.190002,1325074
2015-08-31,206.190002,207.300003,201.380005,202.539993,202.539993,1367356
2015-09-01,202.539993,206.600006,201.589996,204.710007,204.710007,979436
2015-09-02,204.710007,206.039993,202.220001,203.589996,203.589996,1303832
2015-09-03,203.589996,208.009995,203.419998,207.190002,207.190002,985550
2015-09-04,207.190002,213.830002,206.190002,211.320007,211.320007,1168372
2015-09-05,211.320007,218.550003,210.839996,215.570007,215.570007,1071326
2015-09-06,215.570007,217.500000,214.000000,214.710007,214.710007,1036651
2015-09-07,214.710007,220.649994,214.539993,217.949997,217.949997,1512288
2015-09-08,217.949997,219.139999,213.059998,213.289993,213.289993,1132921
2015-09-09,213.289993,216.240005,211.020004,212.220001,212.220001,1201934
2015-09-10,212.220001,214.910004,211.820007,212.809998,212.809998,1160468
2015-09-11,212.809998,213.220001,207.580002,209.309998,209.309998,655349
2015-09-12,209.309998,209.300003,202.110001,203.399994,203.399994,844807
2015-09-13,203.399994,207.110001,200.710007,204.139999,204.139999,1251459
2015-09-14,204.139999,205.899994,202.869995,204.699997,204.699997,1181136
2015-09-15,204.699997,205.710007,200.509995,202.850006,202.850006,1300289
2015-09-16,202.850006,208.500000,201.610001,204.490005,204.490005,1239939
2015-09-17,204.490005,206.850006,203.410004,205.789993,205.789993,962277
2015-09-18,205.789993,206.509995,197.110001,203.710007,203.710007,519236
2015-09-19,203.710007,205.830002,203.570007,204.800003,204.800003,339354
2015-09-20,204.800003,205.080002,200.669998,202.460007,202.460007,1069877
2015-09-21,202.460007,207.990005,200.880005,206.440002,206.440002,1627819
2015-09-22,206.440002,208.220001,205.100006,205.529999,205.529999,916921
2015-09-23,205.529999,210.449997,205.149994,208.809998,208.809998,1271543
2015-09-24,208.809998,212.889999,208.100006,209.729996,209.729996,1083120
2015-09-25,209.729996,210.449997,207.830002,209.169998,209.169998,477497
2015-09-26,209.169998,209.490005,207.199997,207.770004,207.770004,473118
2015-09-27,207.770004,213.539993,207.339996,213.229996,213.229996,1425938
2015-09-28,213.229996,213.910004,209.990005,211.190002,211.190002,1260923
2015-09-29,211.190002,212.660004,209.259995,211.139999,211.139999,877356
2015-09-30,211.139999,213.750000,210.889999,212.929993,212.929993,1070787
2015-10-01,212.929993,213.960007,209.389999,211.220001,211.220001,1060984
2015-10-02,211.220001,213.589996,211.020004,212.559998,212.559998,755135
2015-10-03,212.559998,213.500000,211.589996,212.639999,212.639999,592944
2015-10-04,212.639999,214.990005,210.330002,214.490005,214.490005,1044037
2015-10-05,214.490005,219.889999,213.889999,218.479996,218.479996,1383500
2015-10-06,218.479996,219.250000,215.710007,216.630005,216.630005,924090
2015-10-07,216.630005,217.580002,214.869995,215.380005,215.380005,1062088
2015-10-08,215.380005,216.559998,213.759995,215.570007,215.570007,813623
2015-10-09,215.570007,216.070007,214.179993,215.610001,215.610001,661641
2015-10-10,215.610001,218.059998,214.639999,217.259995,217.259995,498139
2015-10-11,217.259995,218.100006,215.100006,216.490005,216.490005,864450
2015-10-12,216.490005,221.020004,214.820007,218.229996,218.229996,1510026
2015-10-13,218.229996,222.860001,218.110001,220.169998,220.169998,1228840
2015-10-14,220.169998,224.880005,219.389999,223.130005,223.130005,1362023
2015-10-15,223.130005,235.720001,222.539993,230.509995,230.509995,2172535
2015-10-16,230.509995,239.919998,229.589996,235.509995,235.509995,2466878
2015-10-17,235.509995,238.240005,225.949997,229.589996,229.589996,1380186
2015-10-18,229.589996,235.470001,228.119995,232.529999,232.529999,1857925
2015-10-19,232.529999,239.179993,230.990005,237.440002,237.440002,1873890
2015-10-20,237.440002,238.539993,232.479996,234.779999,234.779999,1515841
2015-10-21,234.779999,247.190002,234.440002,246.460007,246.460007,2334262
2015-10-22,246.460007,251.270004,245.020004,250.320007,250.320007,1705930
2015-10-23,250.320007,255.979996,249.520004,255.850006,255.850006,1112298
2015-10-24,255.850006,266.910004,252.880005,260.049988,260.049988,2403953
2015-10-26,260.049988,260.119995,253.039993,257.790009,257.790009,1344818
2015-10-27,257.790009,267.750000,256.829987,265.790009,265.790009,2246939
2015-10-28,265.790009,276.859985,265.109985,276.790009,276.790009,3313854
2015-10-29,276.790009,290.690002,273.829987,284.679993,284.679993,3720653
2015-10-30,284.679993,300.420013,276.609985,296.649994,296.649994,4626855
2015-10-31,296.649994,301.940002,277.239990,282.410004,282.410004,4628909
2015-11-01,282.410004,297.970001,272.540009,296.089996,296.089996,1870532
2015-11-02,296.089996,329.160004,289.410004,318.500000,318.500000,4395786
2015-11-03,318.500000,382.970001,315.160004,360.019989,360.019989,10967381
2015-11-04,360.019989,455.040009,324.489990,368.089996,368.089996,16198723
2015-11-05,368.089996,411.029999,330.640015,349.519989,349.519989,8115130
2015-11-06,349.519989,365.899994,324.410004,342.730011,342.730011,6836808
2015-11-07,342.730011,362.029999,341.179993,357.929993,357.929993,2359474
2015-11-08,357.929993,360.309998,340.700012,346.220001,346.220001,2102027
2015-11-09,346.220001,358.630005,335.079987,352.130005,352.130005,3187630
2015-11-10,352.130005,354.070007,304.660004,315.329987,315.329987,6167808
2015-11-11,315.329987,319.040009,277.109985,286.209991,286.209991,7414887
2015-11-12,286.209991,322.890015,285.200012,309.100006,309.100006,4951233
2015-11-13,309.100006,318.109985,301.809998,312.609985,312.609985,2152774
2015-11-14,312.609985,315.940002,305.170013,309.630005,309.630005,1254658
2015-11-15,309.630005,311.769989,294.420013,298.410004,298.410004,1784781
2015-11-16,298.410004,311.410004,296.359985,309.679993,309.679993,2580574
2015-11-17,309.679993,319.579987,308.480011,314.690002,314.690002,3689085
2015-11-18,314.690002,318.820007,310.079987,315.920013,315.920013,2179540
2015-11-19,315.920013,316.660004,302.980011,304.279999,304.279999,2209049
2015-11-20,304.279999,305.839996,291.540009,301.920013,301.920013,3235561
2015-11-21,301.920013,308.899994,300.010010,305.750000,305.750000,2309063
2015-11-22,305.750000,307.410004,301.670013,304.269989,304.269989,1621042
2015-11-23,304.269989,306.609985,301.970001,304.010010,304.010010,2246723
2015-11-24,304.010010,304.910004,298.640015,300.149994,300.149994,1997659
2015-11-25,300.149994,311.440002,297.470001,308.839996,308.839996,2867667
2015-11-26,308.839996,346.649994,308.420013,336.429993,336.429993,7276118
2015-11-27,336.429993,345.570007,328.269989,340.899994,340.899994,3559201
2015-11-28,340.899994,340.910004,330.609985,337.089996,337.089996,2782463
2015-11-29,337.089996,353.070007,336.220001,351.089996,351.089996,2764066
2015-11-30,351.089996,362.250000,347.700012,357.200012,357.200012,5422375
2015-12-01,357.200012,358.700012,334.350006,342.329987,342.329987,4813435
2015-12-02,342.329987,344.070007,327.959991,339.899994,339.899994,4503748
2015-12-03,339.899994,349.529999,329.399994,331.709991,331.709991,4835663
2015-12-04,331.709991,336.119995,326.649994,334.910004,334.910004,1788757
2015-12-05,334.910004,358.299988,334.260010,352.720001,352.720001,3465148
2015-12-06,352.720001,369.079987,352.709991,361.739990,361.739990,5308836
2015-12-07,361.739990,368.980011,351.540009,363.799988,363.799988,4856698
2015-12-08,363.799988,377.970001,357.299988,376.839996,376.839996,3338942
2015-12-09,376.839996,387.700012,367.489990,377.309998,377.309998,6927107
2015-12-10,377.309998,383.910004,373.029999,379.720001,379.720001,3756969
2015-12-11,379.720001,406.450012,378.200012,404.579987,404.579987,6001739
2015-12-12,404.579987,421.070007,369.660004,393.890015,393.890015,6709293
2015-12-13,393.890015,402.480011,380.700012,395.589996,395.589996,2453616
2015-12-14,395.589996,407.440002,390.269989,401.059998,401.059998,5188603
2015-12-15,401.059998,423.269989,398.649994,421.850006,421.850006,4837609
2015-12-16,421.850006,423.390015,399.070007,413.980011,413.980011,5772517
2015-12-17,413.980011,419.790009,409.929993,418.480011,418.480011,2036212
2015-12-18,418.480011,426.950012,416.709991,425.070007,425.070007,4182049
2015-12-19,425.070007,428.540009,416.579987,424.750000,424.750000,4729348
2015-12-20,424.750000,424.640015,396.260010,407.260010,407.260010,6011440
2015-12-21,407.260010,409.540009,391.019989,400.170013,400.170013,6228521
2015-12-22,400.170013,404.630005,395.359985,397.600006,397.600006,3978840
2015-12-23,397.600006,407.260010,396.619995,405.299988,405.299988,3269513
2015-12-24,405.299988,418.000000,404.260010,414.869995,414.869995,3509874
2015-12-25,414.869995,418.570007,410.579987,414.880005,414.880005,2821721
2015-12-26,414.880005,416.670013,371.410004,381.709991,381.709991,6879900
2015-12-27,381.709991,390.049988,374.459991,387.799988,387.799988,2150008
2015-12-28,387.799988,392.290009,381.850006,384.320007,384.320007,2419645
2015-12-29,384.320007,396.600006,383.179993,395.160004,395.160004,4006095
2015-12-30,395.160004,398.959991,387.309998,391.970001,391.970001,3809412
2015-12-31,391.970001,399.390015,383.540009,396.940002,396.940002,3579868
2016-01-01,396.940002,402.760010,395.059998,400.519989,400.519989,3080456
2016-01-02,400.519989,402.100006,396.600006,399.809998,399.809998,2845889
2016-01-03,399.809998,400.250000,390.029999,396.660004,396.660004,3472407
2016-01-04,396.660004,402.730011,393.890015,400.140015,400.140015,2900509
2016-01-05,400.140015,404.170013,399.089996,401.799988,401.799988,3618773
2016-01-06,401.799988,402.820007,397.100006,401.230011,401.230011,3188198
2016-01-07,401.230011,419.950012,398.700012,419.309998,419.309998,6751140
2016-01-08,419.309998,426.010010,410.119995,415.820007,415.820007,4838135
2016-01-09,415.820007,416.929993,409.380005,412.170013,412.170013,2411567
2016-01-10,412.170013,412.690002,404.019989,410.070007,410.070007,3120711
2016-01-11,410.070007,415.230011,408.019989,415.179993,415.179993,2442184
2016-01-12,415.179993,415.720001,410.600006,412.730011,412.730011,2246187
2016-01-13,412.730011,412.890015,390.329987,399.570007,399.570007,4201026
2016-01-14,399.570007,400.980011,392.410004,397.040009,397.040009,2119759
2016-01-15,397.040009,400.420013,335.079987,343.910004,343.910004,9076571
2016-01-16,343.910004,357.440002,322.940002,356.130005,356.130005,7901237
2016-01-17,356.130005,360.559998,348.160004,352.529999,352.529999,3717172
2016-01-18,352.529999,357.890015,344.350006,355.220001,355.220001,3907278
2016-01-19,355.220001,357.859985,345.970001,349.220001,349.220001,3133600
2016-01-20,349.220001,391.579987,344.279999,380.929993,380.929993,7205496
2016-01-21,380.929993,389.519989,372.880005,378.660004,378.660004,4975319
2016-01-22,378.660004,379.359985,349.450012,358.230011,358.230011,4936499
2016-01-23,358.230011,366.920013,353.649994,359.760010,359.760010,3959862
2016-01-24,359.760010,376.640015,356.440002,373.670013,373.670013,4665771
2016-01-25,373.670013,375.059998,358.339996,363.260010,363.260010,4601960
2016-01-26,363.260010,368.820007,358.920013,361.880005,361.880005,3432952
2016-01-27,361.880005,366.429993,360.119995,363.670013,363.670013,3093704
2016-01-28,363.670013,364.380005,346.290009,348.899994,348.899994,3774919
2016-01-29,348.899994,356.230011,334.019989,351.059998,351.059998,4529376
2016-01-30,351.059998,352.540009,346.929993,349.269989,349.269989,1942982
2016-01-31,349.269989,351.850006,341.880005,343.260010,343.260010,2785826
2016-02-01,343.260010,350.269989,339.600006,342.570007,342.570007,4154100
2016-02-02,342.570007,345.510010,340.320007,342.950012,342.950012,3181254
2016-02-03,342.950012,343.660004,331.649994,333.170013,333.170013,3047343
2016-02-04,333.170013,350.049988,332.709991,348.869995,348.869995,3532570
2016-02-05,348.869995,349.209991,333.920013,344.769989,344.769989,3104582
2016-02-06,344.769989,344.320007,329.910004,336.649994,336.649994,3069987
2016-02-07,336.649994,341.480011,333.420013,335.480011,335.480011,2221937
2016-02-08,335.480011,340.399994,330.230011,331.899994,331.899994,3343130
2016-02-09,331.899994,336.529999,330.309998,333.179993,333.179993,3165494
2016-02-10,333.179993,343.190002,330.850006,336.790009,336.790009,4109354
2016-02-11,336.790009,339.890015,328.359985,334.100006,334.100006,4580430
2016-02-12,334.100006,341.140015,332.940002,339.839996,339.839996,4336640
2016-02-13,339.839996,347.329987,338.609985,344.500000,344.500000,2504173
2016-02-14,344.500000,359.679993,342.549988,357.959991,357.959991,3483894
2016-02-15,357.959991,363.890015,350.220001,357.070007,357.070007,4279849
2016-02-16,357.070007,367.140015,355.290009,364.230011,364.230011,4031538
2016-02-17,364.230011,378.040009,362.739990,373.619995,373.619995,5092860
2016-02-18,373.619995,382.880005,371.070007,379.010010,379.010010,4420409
2016-02-19,379.010010,380.420013,371.859985,376.200012,376.200012,3537960
2016-02-20,376.200012,397.899994,375.549988,394.959991,394.959991,5002507
2016-02-21,394.959991,400.649994,381.149994,391.079987,391.079987,6577448
2016-02-22,391.079987,396.440002,380.029999,393.630005,393.630005,5264314
2016-02-23,393.630005,396.500000,376.309998,380.850006,380.850006,4768462
2016-02-24,380.850006,385.630005,373.429993,383.309998,383.309998,3597690
2016-02-25,383.309998,387.799988,377.910004,383.820007,383.820007,3882817
2016-02-26,383.820007,391.320007,378.489990,391.059998,391.059998,3908932
2016-02-27,391.059998,397.630005,390.899994,393.980011,393.980011,2857264
2016-02-28,393.980011,396.399994,385.070007,393.279999,393.279999,2891574
2016-02-29,393.279999,401.890015,390.179993,398.290009,398.290009,3769220
2016-03-01,398.290009,400.470001,392.399994,397.450012,397.450012,4365208
2016-03-02,397.450012,399.739990,389.529999,390.290009,390.290009,3339273
2016-03-03,390.290009,391.049988,380.600006,384.179993,384.179993,5920463
2016-03-04,384.179993,388.450012,370.049988,371.519989,371.519989,5075197
2016-03-05,371.519989,372.119995,353.429993,360.160004,360.160004,6766819
2016-03-06,360.160004,372.260010,355.170013,366.459991,366.459991,4828759
2016-03-07,366.459991,376.600006,364.149994,375.239990,375.239990,5650160
2016-03-08,375.239990,376.470001,370.130005,373.899994,373.899994,4891183
2016-03-09,373.899994,377.809998,371.519989,375.019989,375.019989,3636145
2016-03-10,375.019989,381.200012,371.480011,373.029999,373.029999,6252742
2016-03-11,373.029999,381.519989,371.940002,375.709991,375.709991,4227183
2016-03-12,375.709991,378.209991,364.089996,367.350006,367.350006,4036125
2016-03-13,367.350006,372.600006,366.220001,367.829987,367.829987,2684952
2016-03-14,367.829987,374.890015,367.059998,373.950012,373.950012,3930905
2016-03-15,373.950012,376.579987,372.040009,374.070007,374.070007,4089800
2016-03-16,374.070007,376.980011,371.390015,372.320007,372.320007,3887181
2016-03-17,372.320007,375.049988,370.089996,371.529999,371.529999,4077938
2016-03-18,371.529999,372.670013,358.989990,364.429993,364.429993,5158883
2016-03-19,364.429993,366.179993,359.970001,364.470001,364.470001,2522913
2016-03-20,364.470001,368.290009,362.809998,367.089996,367.089996,2404600
2016-03-21,367.089996,368.250000,361.989990,366.869995,366.869995,3249796
2016-03-22,366.869995,373.130005,365.959991,371.489990,371.489990,3467016
2016-03-23,371.489990,374.670013,370.190002,372.589996,372.589996,2825680
2016-03-24,372.589996,375.140015,370.709991,372.429993,372.429993,3231960
2016-03-25,372.429993,374.410004,370.540009,373.369995,373.369995,3193429
2016-03-26,373.369995,375.359985,372.230011,374.119995,374.119995,2419891
2016-03-27,374.119995,384.929993,373.059998,381.549988,381.549988,2575520
